time,id,myrank,sentvn,mypparent,pparentrank,nneighbors,children,sentDIS,sentDIO,generatedDAO,forwardedDAO,generatedNPDAO,forwardedNPDAO,ttlsent,receivedDIS,receivedDIO,receivedDAO,ttlrcvd,forwardeddata,attack
30241.37,16,873 ,65 ,2 ,512 ,0 ,0 ,0 ,23 ,9 ,4 ,3 ,0 ,39 ,95 ,30 ,7 ,132,35495 ,0, 0 
30241.453,10,778 ,65 ,14 ,512 ,0 ,0 ,0 ,24 ,0 ,0 ,0 ,0 ,24 ,110 ,1 ,0 ,111,22979 ,0, 0 
30241.491,12,1408 ,65 ,18 ,1044 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,7 ,0 ,7,20585 ,0, 0 
30241.605,9,1199 ,65 ,16 ,876 ,0 ,0 ,0 ,7 ,4 ,12 ,5 ,1 ,29 ,0 ,31 ,23 ,54,38322 ,0, 1 
30241.612,5,816 ,65 ,13 ,512 ,3 ,0 ,0 ,4 ,0 ,8 ,0 ,1 ,13 ,0 ,25 ,12 ,37,34968 ,0, 0 
30241.615,19,512 ,65 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,18 ,0 ,18,20883 ,0, 0 
30241.706,17,1197 ,65 ,6 ,813 ,0 ,0 ,0 ,24 ,0 ,0 ,0 ,0 ,24 ,100 ,23 ,0 ,123,24261 ,0, 0 
30241.78,13,545 ,65 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,8 ,0 ,1 ,10 ,0 ,15 ,9 ,24,19453 ,0, 0 
30241.795,3,514 ,65 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,13520 ,0, 0 
30360.969,8,512 ,65 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,1 ,1 ,2,15634 ,0, 0 
30361.087,11,1103 ,65 ,5 ,820 ,1 ,0 ,0 ,5 ,4 ,8 ,1 ,0 ,18 ,0 ,20 ,11 ,31,30303 ,0, 0 
30361.132,2,512 ,65 ,1 ,256 ,1 ,0 ,0 ,6 ,0 ,17 ,0 ,3 ,26 ,1 ,7 ,20 ,28,26361 ,0, 0 
30361.147,6,804 ,65 ,2 ,512 ,2 ,0 ,0 ,1 ,5 ,0 ,0 ,0 ,6 ,0 ,23 ,0 ,23,34626 ,0, 0 
30361.223,18,1068 ,65 ,4 ,792 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,10 ,1 ,11,21818 ,0, 0 
30361.244,4,792 ,65 ,8 ,512 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,2 ,1 ,3,19836 ,0, 0 
30361.298,7,1186 ,65 ,16 ,813 ,1 ,0 ,0 ,9 ,4 ,0 ,2 ,0 ,15 ,0 ,18 ,4 ,22,28851 ,0, 0 
30361.346,14,512 ,65 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,10 ,1 ,11,17586 ,0, 0 
30361.359,15,1347 ,65 ,11 ,1079 ,1 ,0 ,0 ,7 ,5 ,1 ,3 ,0 ,16 ,0 ,18 ,2 ,20,28024 ,0, 0 
30361.369,20,1445 ,65 ,11 ,1079 ,0 ,0 ,0 ,6 ,5 ,0 ,2 ,0 ,13 ,0 ,13 ,0 ,13,22325 ,0, 0 
30361.369,16,825 ,65 ,2 ,512 ,0 ,0 ,0 ,6 ,5 ,7 ,0 ,3 ,21 ,1 ,18 ,11 ,30,34599 ,0, 0 
30361.453,10,775 ,65 ,14 ,512 ,0 ,0 ,0 ,6 ,1 ,0 ,0 ,0 ,7 ,0 ,1 ,0 ,1,21148 ,0, 0 
30361.491,12,1406 ,65 ,18 ,1063 ,0 ,0 ,0 ,7 ,1 ,0 ,0 ,0 ,8 ,0 ,16 ,0 ,16,23893 ,0, 0 
30361.605,9,1163 ,65 ,16 ,813 ,0 ,0 ,0 ,8 ,4 ,1 ,5 ,0 ,18 ,0 ,19 ,4 ,23,39291 ,0, 0 
30361.612,5,825 ,65 ,13 ,522 ,3 ,0 ,0 ,5 ,1 ,12 ,1 ,1 ,20 ,0 ,25 ,13 ,38,38127 ,0, 0 
30361.615,19,512 ,65 ,1 ,256 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,13 ,0 ,13,22201 ,0, 0 
30361.705,17,1179 ,65 ,6 ,808 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,7 ,0 ,12 ,0 ,12,24244 ,0, 0 
30361.78,13,516 ,65 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,13 ,1 ,1 ,16 ,0 ,12 ,15 ,27,19419 ,0, 0 
30361.795,3,514 ,65 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,13015 ,0, 0 
30480.969,8,512 ,65 ,1 ,256 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1,15286 ,0, 0 
30481.086,11,1094 ,65 ,5 ,820 ,1 ,0 ,0 ,2 ,1 ,2 ,0 ,0 ,5 ,0 ,3 ,2 ,5,27104 ,0, 0 
30481.132,2,512 ,65 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,6 ,2 ,0 ,10 ,0 ,5 ,8 ,13,27506 ,0, 0 
30481.147,6,800 ,65 ,2 ,512 ,2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,8 ,0 ,8,42798 ,0, 0 
30481.223,18,1068 ,65 ,4 ,792 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,2,19804 ,0, 0 
30481.244,4,789 ,65 ,8 ,512 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,18556 ,0, 0 
30481.298,7,1150 ,65 ,16 ,800 ,1 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,5 ,0 ,8 ,0 ,8,27195 ,0, 0 
30481.346,14,512 ,65 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,18388 ,0, 0 
30481.359,15,1365 ,65 ,11 ,1100 ,1 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,4 ,0 ,4,25583 ,0, 0 
30481.369,20,1455 ,65 ,11 ,1100 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,19799 ,0, 0 
30481.369,16,793 ,65 ,2 ,512 ,0 ,0 ,0 ,2 ,1 ,4 ,2 ,0 ,9 ,0 ,6 ,4 ,10,35633 ,0, 0 
30481.452,10,774 ,65 ,14 ,512 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,23041 ,0, 0 
30481.491,12,1406 ,65 ,18 ,1063 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,20668 ,0, 0 
30481.605,9,1131 ,65 ,16 ,800 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,9 ,0 ,9,38426 ,0, 0 
30481.611,5,807 ,65 ,13 ,522 ,3 ,0 ,0 ,2 ,0 ,3 ,0 ,0 ,5 ,0 ,8 ,3 ,11,35082 ,0, 0 
30481.615,19,512 ,65 ,1 ,256 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,20977 ,0, 0 
30481.705,17,1167 ,65 ,6 ,808 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,4 ,0 ,4 ,0 ,4,24364 ,0, 0 
30481.78,13,514 ,65 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,3 ,0 ,0 ,5 ,0 ,1 ,3 ,4,19535 ,0, 0 
30481.795,3,512 ,65 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,13577 ,0, 0 
30600.969,8,512 ,65 ,1 ,256 ,2 ,0 ,0 ,3 ,0 ,2 ,0 ,0 ,5 ,0 ,2 ,2 ,4,15725 ,0, 0 
30601.086,11,1077 ,65 ,5 ,807 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,30421 ,0, 0 
30601.132,2,512 ,65 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,4 ,0 ,2 ,2 ,4,26469 ,0, 0 
30601.147,6,793 ,65 ,2 ,512 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,34696 ,0, 0 
30601.223,18,1062 ,65 ,4 ,792 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,2 ,1 ,3,21906 ,0, 0 
30601.244,4,782 ,65 ,8 ,512 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,4 ,1 ,5,19939 ,0, 0 
30601.298,7,1140 ,65 ,16 ,800 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,28934 ,0, 0 
30601.346,14,512 ,65 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,17655 ,0, 0 
30601.359,15,1363 ,65 ,11 ,1100 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,28107 ,0, 0 
30601.369,20,1458 ,65 ,11 ,1100 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,22454 ,0, 0 
30601.369,16,783 ,65 ,2 ,512 ,0 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,2 ,1 ,3,34713 ,0, 0 
30601.452,10,774 ,65 ,14 ,512 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,21204 ,0, 0 
30601.491,12,1381 ,65 ,18 ,1062 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,23983 ,0, 0 
30601.605,9,1103 ,65 ,16 ,793 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,5 ,0 ,5,39412 ,0, 0 
30601.611,5,794 ,65 ,13 ,512 ,3 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,4 ,0 ,6 ,1 ,7,38250 ,0, 0 
30601.615,19,512 ,65 ,1 ,256 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,22300 ,0, 0 
30601.705,17,1167 ,65 ,6 ,808 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,24298 ,0, 0 
30601.78,13,512 ,65 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,1 ,1 ,2,19483 ,0, 0 
30601.795,3,512 ,65 ,1 ,256 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,3,13067 ,0, 0 
30720.969,8,512 ,84 ,1 ,256 ,2 ,0 ,0 ,9 ,5 ,2 ,5 ,4 ,25 ,0 ,17 ,9 ,26,15565 ,0, 0 
30721.087,11,65535 ,85 ,15 ,1459 ,1 ,0 ,0 ,8 ,1 ,0 ,2 ,2 ,13 ,0 ,25 ,7 ,32,27351 ,0, 0 
30721.133,2,742 ,84 ,1 ,256 ,1 ,0 ,0 ,10 ,5 ,2 ,6 ,3 ,26 ,0 ,26 ,10 ,36,27797 ,0, 0 
30721.147,6,65535 ,85 ,2 ,512 ,2 ,0 ,0 ,9 ,2 ,0 ,4 ,1 ,16 ,0 ,24 ,3 ,27,43103 ,0, 0 
30721.223,18,65535 ,85 ,19 ,512 ,0 ,0 ,0 ,9 ,3 ,1 ,7 ,1 ,21 ,0 ,14 ,3 ,17,20123 ,0, 0 
30721.245,4,65535 ,84 ,19 ,512 ,0 ,0 ,0 ,6 ,3 ,1 ,7 ,2 ,19 ,0 ,10 ,3 ,13,18857 ,0, 0 
30721.299,7,65535 ,88 ,16 ,65535 ,1 ,0 ,0 ,12 ,0 ,0 ,1 ,0 ,13 ,0 ,18 ,12 ,30,27388 ,0, 1 
30721.347,14,512 ,84 ,1 ,256 ,1 ,0 ,0 ,10 ,5 ,1 ,6 ,3 ,25 ,0 ,30 ,8 ,38,18754 ,0, 0 
30721.359,15,65535 ,85 ,7 ,1131 ,1 ,0 ,0 ,8 ,1 ,0 ,2 ,0 ,11 ,0 ,21 ,3 ,24,25754 ,0, 0 
30721.369,20,65535 ,85 ,5 ,860 ,0 ,0 ,0 ,9 ,4 ,0 ,6 ,0 ,19 ,0 ,17 ,0 ,17,20125 ,0, 0 
30721.369,16,65535 ,85 ,2 ,512 ,0 ,0 ,0 ,9 ,1 ,2 ,6 ,2 ,20 ,0 ,17 ,7 ,24,35957 ,0, 0 
30721.453,10,65535 ,78 ,14 ,768 ,0 ,0 ,0 ,10 ,2 ,0 ,4 ,0 ,16 ,0 ,13 ,1 ,14,23245 ,0, 0 
30721.491,12,65535 ,84 ,18 ,1110 ,0 ,0 ,0 ,9 ,4 ,2 ,5 ,2 ,22 ,0 ,20 ,4 ,24,21011 ,0, 0 
30721.605,9,65535 ,85 ,7 ,1131 ,0 ,0 ,0 ,9 ,2 ,3 ,2 ,2 ,18 ,0 ,21 ,7 ,28,38670 ,0, 0 
30721.612,5,65535 ,85 ,2 ,512 ,3 ,0 ,0 ,10 ,3 ,1 ,7 ,3 ,24 ,0 ,26 ,11 ,37,35449 ,0, 0 
30721.616,19,65535 ,84 ,1 ,256 ,2 ,0 ,0 ,7 ,4 ,2 ,5 ,1 ,19 ,0 ,33 ,11 ,44,21193 ,0, 0 
30721.706,17,65535 ,87 ,7 ,1131 ,0 ,0 ,0 ,8 ,1 ,0 ,2 ,0 ,11 ,0 ,20 ,3 ,23,24550 ,0, 0 
30721.78,13,65535 ,85 ,1 ,256 ,1 ,0 ,0 ,10 ,5 ,1 ,5 ,2 ,23 ,0 ,26 ,7 ,33,19797 ,0, 0 
30721.796,3,512 ,84 ,1 ,256 ,0 ,0 ,0 ,9 ,4 ,4 ,6 ,2 ,25 ,0 ,21 ,7 ,28,13798 ,0, 0 
30840.97,8,65535 ,127 ,1 ,256 ,2 ,0 ,0 ,18 ,11 ,2 ,16 ,1 ,48 ,0 ,55 ,9 ,64,16084 ,0, 0 
30841.087,11,65535 ,127 ,5 ,768 ,1 ,0 ,0 ,23 ,1 ,0 ,2 ,0 ,26 ,0 ,75 ,0 ,75,30717 ,0, 0 
30841.135,2,65535 ,127 ,1 ,256 ,1 ,0 ,0 ,21 ,5 ,0 ,9 ,0 ,35 ,0 ,82 ,8 ,90,26810 ,0, 0 
30841.147,6,65535 ,129 ,2 ,512 ,2 ,0 ,0 ,21 ,0 ,0 ,3 ,0 ,24 ,0 ,53 ,0 ,53,34977 ,0, 0 
30841.223,18,65535 ,127 ,19 ,512 ,0 ,0 ,0 ,18 ,6 ,0 ,7 ,0 ,31 ,0 ,48 ,2 ,50,22327 ,0, 0 
30841.245,4,65535 ,127 ,19 ,512 ,0 ,0 ,0 ,18 ,8 ,1 ,10 ,1 ,38 ,0 ,39 ,2 ,41,20404 ,0, 0 
30841.299,7,65535 ,130 ,16 ,65535 ,1 ,0 ,0 ,21 ,0 ,0 ,0 ,0 ,21 ,0 ,59 ,0 ,59,29154 ,0, 1 
30841.347,14,65535 ,126 ,1 ,256 ,1 ,0 ,0 ,17 ,9 ,1 ,14 ,1 ,42 ,0 ,62 ,10 ,72,17947 ,0, 0 
30841.359,15,65535 ,127 ,7 ,1131 ,1 ,0 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,0 ,52 ,0 ,52,28314 ,0, 0 
30841.369,20,65535 ,127 ,5 ,790 ,0 ,0 ,0 ,20 ,1 ,0 ,3 ,0 ,24 ,0 ,44 ,0 ,44,22734 ,0, 0 
30841.37,16,65535 ,127 ,2 ,512 ,0 ,0 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,0 ,57 ,0 ,57,34935 ,0, 0 
30841.453,10,65535 ,125 ,14 ,512 ,0 ,0 ,0 ,20 ,1 ,0 ,7 ,0 ,28 ,0 ,31 ,0 ,31,21494 ,0, 0 
30841.491,12,65535 ,127 ,18 ,1024 ,0 ,0 ,0 ,20 ,2 ,0 ,5 ,0 ,27 ,0 ,58 ,1 ,59,24324 ,0, 0 
30841.605,9,65535 ,127 ,5 ,768 ,0 ,0 ,0 ,22 ,0 ,0 ,1 ,0 ,23 ,0 ,68 ,0 ,68,39693 ,0, 0 
30841.612,5,65535 ,127 ,19 ,512 ,3 ,0 ,0 ,21 ,2 ,3 ,6 ,0 ,32 ,0 ,101 ,12 ,113,38746 ,0, 0 
30841.618,19,512 ,127 ,19 ,0 ,2 ,0 ,0 ,19 ,8 ,11 ,10 ,4 ,52 ,0 ,85 ,38 ,123,22727 ,0, 0 
30841.706,17,65535 ,129 ,7 ,1131 ,0 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,19 ,0 ,46 ,0 ,46,24496 ,0, 0 
30841.78,13,512 ,127 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,0 ,9 ,0 ,33 ,0 ,61 ,1 ,62,19802 ,0, 0 
30841.796,3,512 ,126 ,1 ,256 ,0 ,0 ,0 ,19 ,13 ,0 ,15 ,0 ,47 ,0 ,37 ,1 ,38,13407 ,0, 0 
30960.969,8,1024 ,25 ,1 ,256 ,2 ,0 ,0 ,12 ,5 ,2 ,9 ,2 ,30 ,0 ,19 ,8 ,27,16073 ,0, 0 
30961.087,11,2388 ,25 ,12 ,1620 ,1 ,0 ,0 ,13 ,7 ,4 ,8 ,4 ,36 ,0 ,20 ,11 ,31,28359 ,0, 0 
30961.133,2,975 ,25 ,14 ,512 ,1 ,0 ,0 ,16 ,8 ,3 ,10 ,1 ,38 ,0 ,23 ,7 ,30,28534 ,0, 0 
30961.147,6,1510 ,25 ,10 ,1254 ,2 ,0 ,0 ,16 ,9 ,4 ,7 ,3 ,39 ,0 ,28 ,10 ,38,43981 ,0, 0 
30961.223,18,913 ,25 ,19 ,596 ,0 ,0 ,0 ,15 ,9 ,4 ,8 ,1 ,37 ,0 ,21 ,7 ,28,20916 ,0, 0 
30961.245,4,2841 ,25 ,19 ,512 ,0 ,0 ,0 ,15 ,8 ,1 ,9 ,1 ,34 ,0 ,14 ,4 ,18,19590 ,0, 0 
30961.299,7,65535 ,29 ,15 ,65535 ,2 ,0 ,0 ,16 ,1 ,12 ,1 ,3 ,33 ,0 ,11 ,27 ,38,28295 ,0, 1 
30961.347,14,802 ,25 ,1 ,256 ,1 ,0 ,0 ,13 ,7 ,8 ,8 ,2 ,38 ,0 ,17 ,12 ,29,19368 ,0, 0 
30961.369,16,3120 ,25 ,2 ,975 ,0 ,0 ,0 ,14 ,5 ,2 ,5 ,0 ,26 ,0 ,18 ,6 ,24,36914 ,0, 0 
30961.379,20,65535 ,16 ,0 ,65535 ,0 ,0 ,0 ,14 ,9 ,0 ,6 ,0 ,29 ,0 ,10 ,0 ,10,20858 ,0, 0 
30961.403,15,4876 ,24 ,0 ,0 ,2 ,0 ,0 ,14 ,7 ,3 ,9 ,1 ,34 ,0 ,15 ,13 ,28,26646 ,0, 0 
30961.453,10,1254 ,25 ,14 ,512 ,0 ,0 ,0 ,18 ,9 ,2 ,8 ,1 ,38 ,0 ,16 ,3 ,19,23968 ,0, 0 
30961.491,12,1480 ,25 ,18 ,852 ,0 ,0 ,0 ,13 ,8 ,7 ,6 ,2 ,36 ,0 ,17 ,9 ,26,21789 ,0, 0 
30961.605,9,1883 ,25 ,5 ,1115 ,0 ,0 ,0 ,17 ,8 ,9 ,10 ,4 ,48 ,0 ,22 ,20 ,42,39734 ,0, 0 
30961.612,5,1115 ,25 ,18 ,852 ,3 ,0 ,0 ,14 ,5 ,20 ,6 ,10 ,55 ,0 ,15 ,38 ,53,36687 ,0, 0 
30961.616,19,512 ,25 ,1 ,256 ,2 ,0 ,0 ,11 ,4 ,21 ,6 ,9 ,51 ,0 ,23 ,38 ,61,21979 ,0, 0 
30961.706,17,65535 ,26 ,7 ,3116 ,1 ,0 ,0 ,18 ,7 ,6 ,7 ,5 ,43 ,0 ,18 ,13 ,31,25485 ,0, 0 
30961.78,13,768 ,25 ,14 ,512 ,1 ,0 ,0 ,11 ,5 ,0 ,5 ,0 ,21 ,0 ,14 ,0 ,14,20239 ,0, 0 
30961.796,3,768 ,25 ,14 ,512 ,0 ,0 ,0 ,14 ,9 ,1 ,7 ,1 ,32 ,0 ,15 ,5 ,20,14261 ,0, 0 
31080.969,8,512 ,31 ,1 ,256 ,2 ,0 ,0 ,8 ,3 ,7 ,3 ,3 ,24 ,0 ,16 ,10 ,26,16283 ,0, 0 
31081.087,11,1187 ,31 ,5 ,903 ,1 ,0 ,0 ,10 ,7 ,10 ,4 ,5 ,36 ,0 ,37 ,18 ,55,31104 ,0, 0 
31081.133,2,512 ,31 ,1 ,256 ,1 ,0 ,0 ,8 ,2 ,23 ,2 ,4 ,39 ,0 ,24 ,30 ,54,27269 ,0, 0 
31081.147,6,1234 ,31 ,2 ,548 ,2 ,0 ,0 ,10 ,4 ,6 ,2 ,0 ,22 ,0 ,25 ,9 ,34,35368 ,0, 0 
31081.223,18,1321 ,31 ,4 ,1033 ,0 ,0 ,0 ,8 ,3 ,4 ,4 ,0 ,19 ,0 ,25 ,7 ,32,22675 ,0, 0 
31081.245,4,1005 ,31 ,8 ,512 ,0 ,0 ,0 ,7 ,4 ,4 ,3 ,1 ,19 ,0 ,10 ,5 ,15,20719 ,0, 0 
31081.298,7,1617 ,31 ,9 ,1226 ,2 ,0 ,0 ,10 ,2 ,4 ,1 ,2 ,19 ,0 ,26 ,6 ,32,29440 ,0, 0 
31081.346,14,527 ,31 ,1 ,256 ,1 ,0 ,0 ,7 ,2 ,6 ,6 ,5 ,26 ,0 ,23 ,14 ,37,18268 ,0, 0 
31081.359,15,2102 ,31 ,9 ,1387 ,2 ,0 ,0 ,16 ,10 ,0 ,6 ,0 ,32 ,0 ,20 ,0 ,20,28796 ,0, 0 
31081.369,20,1846 ,31 ,12 ,1590 ,0 ,0 ,0 ,12 ,8 ,0 ,7 ,0 ,27 ,0 ,25 ,3 ,28,23182 ,0, 0 
31081.37,16,1363 ,31 ,6 ,1107 ,0 ,0 ,0 ,14 ,5 ,6 ,5 ,1 ,31 ,0 ,23 ,7 ,30,35406 ,0, 0 
31081.453,10,1671 ,31 ,6 ,1107 ,0 ,0 ,0 ,9 ,4 ,1 ,4 ,1 ,19 ,0 ,11 ,3 ,14,21941 ,0, 0 
31081.491,12,1590 ,31 ,18 ,1334 ,0 ,0 ,0 ,12 ,8 ,5 ,7 ,1 ,33 ,0 ,27 ,8 ,35,24901 ,0, 0 
31081.605,9,1387 ,31 ,5 ,903 ,0 ,0 ,0 ,10 ,7 ,12 ,4 ,4 ,37 ,0 ,41 ,16 ,57,40375 ,0, 0 
31081.612,5,889 ,31 ,2 ,548 ,3 ,0 ,0 ,13 ,3 ,34 ,7 ,9 ,66 ,0 ,40 ,51 ,91,39548 ,0, 0 
31081.615,19,662 ,31 ,1 ,256 ,2 ,0 ,0 ,6 ,2 ,3 ,4 ,2 ,17 ,0 ,30 ,7 ,37,23009 ,0, 0 
31081.706,17,2189 ,31 ,16 ,1363 ,1 ,0 ,0 ,8 ,8 ,0 ,0 ,0 ,16 ,0 ,23 ,1 ,24,24913 ,0, 0 
31081.78,13,512 ,31 ,1 ,256 ,1 ,0 ,0 ,7 ,1 ,20 ,1 ,5 ,34 ,0 ,17 ,29 ,46,20086 ,0, 0 
31081.796,3,790 ,31 ,14 ,534 ,0 ,0 ,0 ,10 ,5 ,0 ,4 ,0 ,19 ,0 ,13 ,0 ,13,13677 ,0, 0 
31200.969,8,512 ,31 ,1 ,256 ,2 ,0 ,0 ,2 ,1 ,8 ,1 ,0 ,12 ,0 ,6 ,8 ,14,16153 ,0, 0 
31201.087,11,1107 ,31 ,5 ,811 ,1 ,0 ,0 ,2 ,2 ,0 ,2 ,0 ,6 ,0 ,12 ,0 ,12,28467 ,0, 0 
31201.132,2,512 ,31 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,14 ,1 ,2 ,20 ,0 ,8 ,19 ,27,28662 ,0, 0 
31201.193,6,959 ,31 ,2 ,512 ,2 ,0 ,0 ,2 ,1 ,7 ,0 ,1 ,11 ,0 ,9 ,9 ,18,44141 ,0, 0 
31201.223,18,1201 ,31 ,4 ,930 ,0 ,0 ,0 ,3 ,1 ,6 ,0 ,0 ,10 ,0 ,7 ,6 ,13,21029 ,0, 0 
31201.244,4,898 ,31 ,8 ,512 ,0 ,0 ,0 ,2 ,1 ,7 ,0 ,0 ,10 ,0 ,4 ,7 ,11,19722 ,0, 0 
31201.298,7,1481 ,31 ,17 ,1363 ,2 ,0 ,0 ,6 ,4 ,0 ,3 ,0 ,13 ,0 ,9 ,0 ,9,28438 ,0, 0 
31201.346,14,521 ,31 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,7 ,1 ,8,19450 ,0, 0 
31201.359,15,1857 ,31 ,9 ,1268 ,2 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,5 ,0 ,7 ,0 ,7,26744 ,0, 0 
31201.369,20,1715 ,31 ,12 ,1459 ,0 ,0 ,0 ,3 ,3 ,0 ,1 ,0 ,7 ,0 ,4 ,0 ,4,20961 ,0, 0 
31201.369,16,1408 ,31 ,6 ,1152 ,0 ,0 ,0 ,3 ,1 ,0 ,1 ,1 ,6 ,0 ,10 ,1 ,11,37007 ,0, 0 
31201.453,10,1691 ,31 ,6 ,1107 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,24033 ,0, 0 
31201.491,12,1459 ,31 ,18 ,1203 ,0 ,0 ,0 ,4 ,3 ,3 ,0 ,0 ,10 ,0 ,6 ,4 ,10,21926 ,0, 0 
31201.605,9,1268 ,31 ,5 ,811 ,0 ,0 ,0 ,3 ,2 ,1 ,2 ,1 ,9 ,0 ,13 ,2 ,15,39901 ,0, 0 
31201.611,5,795 ,31 ,2 ,512 ,3 ,0 ,0 ,3 ,1 ,5 ,3 ,1 ,13 ,0 ,11 ,10 ,21,36887 ,0, 0 
31201.615,19,609 ,31 ,1 ,256 ,2 ,0 ,0 ,2 ,2 ,0 ,1 ,0 ,5 ,0 ,11 ,0 ,11,22085 ,0, 0 
31201.705,17,1215 ,31 ,6 ,959 ,1 ,0 ,0 ,5 ,2 ,4 ,1 ,0 ,12 ,0 ,8 ,6 ,14,25620 ,0, 0 
31201.78,13,512 ,31 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,0 ,1 ,0 ,4 ,0 ,6 ,0 ,6,20330 ,0, 0 
31201.795,3,783 ,31 ,14 ,527 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,4,14325 ,0, 0 
31320.969,8,512 ,31 ,1 ,256 ,2 ,0 ,0 ,2 ,0 ,6 ,0 ,0 ,8 ,0 ,3 ,6 ,9,16359 ,0, 0 
31321.086,11,1076 ,31 ,5 ,792 ,1 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,3 ,0 ,3,31202 ,0, 0 
